Supplier_ID,Supplier_Name,Product,Description,Price,City,Latitude,Longitude
SUP44718,Indo Enterprises,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,3988.07,Chennai,13.049502,80.25618
SUP44993,Micro Hub,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,7001.32,Bengaluru,12.961598,77.550339
SUP69470,Tech Works,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,9641.88,Hyderabad,17.393331,78.525134
SUP44718,Indo Enterprises,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,10271.79,Chennai,13.047874,80.280481
SUP51347,Core Suppliers,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,26211.81,Chennai,13.099174,80.262633
SUP68028,Elite Mart,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1767.75,Mysuru,12.31591,76.630473
SUP86099,Star Solutions,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,2372.25,Visakhapatnam,17.687264,83.169235
SUP30861,Swift Electronics,PSU 750W,750W 80 Plus Gold Certified Fully Modular ATX Power Supply,11309.25,Coimbatore,11.035972,76.971934
SUP78327,Swift Depot,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2090.27,Agra,27.13054,77.994925
SUP67091,Nexus Suppliers,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,24761.38,Bhubaneswar,20.344003,85.816574
SUP15383,Nova Parts,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1506.84,Guwahati,26.144695,91.777193
SUP84531,Sigma Solutions,USB Hub 4-Port,USB 3.0 4-Port Hub with Individual Switches and LED Indicators,1092.31,Mysuru,12.317526,76.647607
SUP71213,Digital Depot,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1673.06,Jaipur,26.94218,75.823737
SUP80381,Star Tech,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,13713.35,Hyderabad,17.380689,78.484211
SUP76162,Cyber Mart,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,5685.03,Coimbatore,11.005405,77.002471
SUP15383,Nova Parts,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,12245.01,Guwahati,26.164217,91.694522
SUP66498,Nova Components,M.2 Heatsink,M.2 2280 NVMe SSD Aluminum Heatsink with Thermal Pad,550.95,Ahmedabad,23.058796,72.569456
SUP39831,Apex Solutions,SATA Cable,SATA III 6Gbps Data Cable 50cm Right Angle Connector,247.66,Bhopal,23.216775,77.417572
SUP72402,Swift Electronics,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1144.18,Noida,28.527216,77.428775
SUP31299,Smart Zone,"Laptop Screen 15.6"" FHD",15.6-inch Full HD IPS Replacement Laptop LCD Display Panel,7466.24,Indore,22.689999,75.890346
SUP35242,Rapid Traders,CPU Cooler 120mm,120mm Tower CPU Air Cooler with PWM Fan and Heat Pipes,3089.09,Gurugram,28.465269,76.982061
SUP56566,Prime Depot,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,2880.56,Bengaluru,13.018785,77.595862
SUP72746,Inno Systems,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,3238.42,Nashik,19.976588,73.786741
SUP85849,Tech Zone,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,6990.68,Guwahati,26.180286,91.71669
SUP65392,Rapid Suppliers,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,278.63,Delhi,28.583168,77.171907
SUP91927,Nexus Depot,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,2739.47,Rajkot,22.283686,70.830205
SUP53540,Cyber Tech,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1918.93,Indore,22.716763,75.830448
SUP88104,Inno Parts,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,812.01,Hyderabad,17.351618,78.469973
SUP54236,Core Suppliers,Laptop Keyboard Replacement,OEM Replacement Laptop Keyboard with Backlight US Layout,924.44,Thiruvananthapuram,8.568092,76.920903
SUP87397,Cyber Solutions,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,153.28,Mumbai,19.124812,72.876223
SUP97806,Apex Suppliers,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1724.63,Indore,22.687516,75.896814
SUP66498,Nova Components,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,3210.2,Ahmedabad,23.018536,72.592367
SUP92397,Sigma Zone,SATA Cable,SATA III 6Gbps Data Cable 50cm Right Angle Connector,243.99,Delhi,28.662271,77.164018
SUP54236,Core Suppliers,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,9048.89,Thiruvananthapuram,8.483769,76.958646
SUP42018,Nova Suppliers,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1223.95,Kanpur,26.428083,80.30033
SUP15695,Inno Parts,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,703.28,Delhi,28.567836,77.161185
SUP55745,Micro Zone,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,7613.2,Kanpur,26.477349,80.295343
SUP71993,Cyber Enterprises,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,5370.19,Ahmedabad,23.019272,72.58199
SUP89457,Zenith Traders,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,4139.2,Visakhapatnam,17.679635,83.171211
SUP15383,Nova Parts,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,893.62,Guwahati,26.17285,91.687251
SUP14278,Apex Suppliers,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,3031.06,Rajkot,22.330089,70.84153
SUP42530,Global Parts,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,373.12,Mysuru,12.289084,76.642954
SUP29555,Nexus Suppliers,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2404.76,Nashik,19.995198,73.778721
SUP30028,Prime Traders,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,4842.58,Agra,27.215442,78.047493
SUP40021,Digital Tech,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,5615.69,Chennai,13.066282,80.282207
SUP52487,Swift Solutions,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,2531.02,Pune,18.563091,73.902906
SUP30257,Apex Mart,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,12508.46,Indore,22.720496,75.852982
SUP51145,Global Works,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,1134.38,Patna,25.571969,85.183487
SUP25118,Star Distributors,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,32694.48,Visakhapatnam,17.651081,83.226483
SUP24322,Apex Enterprises,USB Hub 4-Port,USB 3.0 4-Port Hub with Individual Switches and LED Indicators,895.36,Jaipur,26.890655,75.765201
SUP81066,Digital Works,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,551.49,Surat,21.160697,72.880979
SUP32241,Micro Suppliers,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,4478.74,Vadodara,22.262697,73.189054
SUP37742,Inno Systems,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,11699.37,Thiruvananthapuram,8.482357,76.902052
SUP35995,Micro Hub,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,1774.78,Guwahati,26.138456,91.737246
SUP72616,Global Mart,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,5068.7,Nashik,19.973379,73.771446
SUP30379,Prime Tech,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,4394.75,Delhi,28.572597,77.189322
SUP64948,Nexus Hub,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,14331.02,Lucknow,26.893356,80.990671
SUP89457,Zenith Traders,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,5763.29,Visakhapatnam,17.670288,83.225585
SUP50687,Apex Tech,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,2014.35,Vadodara,22.34816,73.131818
SUP51441,Micro Solutions,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1671.19,Lucknow,26.877768,80.991037
SUP35995,Micro Hub,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,13548.66,Guwahati,26.103633,91.702345
SUP40021,Digital Tech,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,13777.71,Chennai,13.128775,80.274454
SUP57739,Cyber Traders,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1202.06,Patna,25.54552,85.113363
SUP70515,Smart Solutions,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,589.4,Thiruvananthapuram,8.519094,76.955891
SUP58351,Smart Hub,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,366.09,Guwahati,26.167816,91.785742
SUP86569,Swift Parts,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,10565.4,Surat,21.148951,72.834922
SUP22363,Global Depot,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,32292.49,Ahmedabad,23.025832,72.561965
SUP36071,Indo Systems,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,8183.55,Pune,18.487316,73.904446
SUP18564,Core Electronics,Laptop Keyboard Replacement,OEM Replacement Laptop Keyboard with Backlight US Layout,1145.24,Nashik,20.032832,73.789633
SUP87278,Zenith Hub,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,14843.36,Gurugram,28.469825,76.999326
SUP82544,Zenith Systems,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,3902.29,Noida,28.539879,77.410497
SUP49446,Core Parts,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,23509.35,Patna,25.595617,85.186629
SUP34164,Digital Suppliers,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,8722.77,Nashik,20.008634,73.776897
SUP54942,Prime Depot,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,8966.4,Nagpur,21.173015,79.055246
SUP10350,Cyber Electronics,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,157.95,Rajkot,22.292352,70.786896
SUP31643,Star Parts,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2446.6,Kolkata,22.565781,88.392078
SUP97410,Cyber Systems,Laptop Keyboard Replacement,OEM Replacement Laptop Keyboard with Backlight US Layout,1839.96,Patna,25.592517,85.167001
SUP53309,Micro Parts,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,5417.34,Ahmedabad,23.030149,72.555607
SUP82357,Elite Mart,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,439.74,Delhi,28.644898,77.182829
SUP69638,Elite Components,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,6772.52,Surat,21.142638,72.83155
SUP97538,Orbit Suppliers,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,9259.12,Kanpur,26.425985,80.282809
SUP30379,Prime Tech,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,5002.14,Delhi,28.62873,77.210109
SUP70515,Smart Solutions,GPU NVIDIA RTX 3060,NVIDIA GeForce RTX 3060 12GB GDDR6 Graphics Card PCIe 4.0,31423.8,Thiruvananthapuram,8.518652,76.983297
SUP95477,Orbit Mart,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,3361.82,Jaipur,26.91952,75.823643
SUP19880,Inno Tech,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,10005.69,Jaipur,26.876345,75.794221
SUP51347,Core Suppliers,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,1231.42,Chennai,13.119498,80.279011
SUP67905,Inno Depot,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,5122.56,Vadodara,22.329001,73.168404
SUP41635,Cyber Electronics,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,500.46,Noida,28.494745,77.38679
SUP49446,Core Parts,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,9429.51,Patna,25.583548,85.174306
SUP24322,Apex Enterprises,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1199.26,Jaipur,26.8868,75.833973
SUP64548,Sigma Hub,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,16147.79,Mysuru,12.341614,76.614163
SUP78327,Swift Depot,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,7346.25,Agra,27.161505,78.047656
SUP87832,Swift Suppliers,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,16227.96,Rajkot,22.350562,70.796544
SUP82350,Micro Distributors,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,5825.45,Rajkot,22.286,70.804809
SUP80798,Micro Distributors,CPU Cooler 120mm,120mm Tower CPU Air Cooler with PWM Fan and Heat Pipes,3313.38,Agra,27.195477,77.985447
SUP30052,Cyber Distributors,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1692.85,Bhubaneswar,20.319747,85.779666
SUP30379,Prime Tech,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,14509.28,Delhi,28.568829,77.197629
SUP14067,Apex Enterprises,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,178.02,Chandigarh,30.718647,76.760963
SUP35928,Cyber Traders,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,5632.2,Rajkot,22.303002,70.784273
SUP70332,Nova Suppliers,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,180.47,Bhopal,23.229126,77.393547
SUP31299,Smart Zone,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1749.06,Indore,22.76709,75.848811
SUP41571,Nexus Traders,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,7938.47,Pune,18.514871,73.864354
SUP92240,Smart Tech,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,8823.21,Hyderabad,17.433334,78.46086
SUP19116,Digital Depot,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,16444.29,Delhi,28.632028,77.230598
SUP67912,Orbit Works,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1705.2,Nagpur,21.156532,79.047058
SUP97062,Rapid Hub,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,13188.72,Patna,25.611787,85.094009
SUP26683,Prime Components,Card Reader,Internal Front Panel USB 3.0 Card Reader SD/TF/CF Multi-Format,867.62,Patna,25.603714,85.161558
SUP24663,Micro Zone,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,6224.24,Nagpur,21.116897,79.122362
SUP23434,Orbit Traders,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,717.81,Mumbai,19.029035,72.912081
SUP71644,Tech Works,Network Card 1GbE,PCIe Gigabit Ethernet Network Interface Card with RJ45 Port,1346.53,Chandigarh,30.729333,76.751159
SUP38569,Inno Works,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,4410.23,Chandigarh,30.696678,76.824731
SUP41195,Star Depot,"Laptop Screen 15.6"" FHD",15.6-inch Full HD IPS Replacement Laptop LCD Display Panel,4708.32,Ahmedabad,22.979767,72.541309
SUP18675,Prime Zone,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,8273.67,Chennai,13.067482,80.282723
SUP41195,Star Depot,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,7558.46,Ahmedabad,23.02698,72.533964
SUP68028,Elite Mart,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,14352.17,Mysuru,12.274773,76.613275
SUP33834,Swift Enterprises,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,3960.05,Noida,28.506854,77.382114
SUP35242,Rapid Traders,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1027.8,Gurugram,28.479903,76.998345
SUP45774,Cyber Electronics,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,4815.48,Kochi,9.917868,76.256392
SUP95717,Zenith Solutions,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,11678.57,Kanpur,26.497546,80.377367
SUP37235,Prime Suppliers,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,5666.24,Mysuru,12.325814,76.613566
SUP64040,Tech Distributors,PSU 750W,750W 80 Plus Gold Certified Fully Modular ATX Power Supply,9947.81,Indore,22.676404,75.83939
SUP57400,Nexus Enterprises,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,2518.29,Delhi,28.590579,77.209593
SUP41195,Star Depot,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,24047.9,Ahmedabad,23.050273,72.607232
SUP38893,Inno Hub,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,3451.15,Mumbai,19.110486,72.863668
SUP13761,Swift Mart,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,838.38,Bhubaneswar,20.314823,85.805783
SUP66148,Nova Traders,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,29347.88,Guwahati,26.100591,91.756357
SUP62565,Digital Distributors,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,4902.92,Jaipur,26.863383,75.778218
SUP38010,Zenith Electronics,SATA Cable,SATA III 6Gbps Data Cable 50cm Right Angle Connector,117.51,Vadodara,22.290138,73.200538
SUP24322,Apex Enterprises,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1518.74,Jaipur,26.939025,75.767709
SUP99974,Digital Distributors,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,29460.56,Nashik,20.028663,73.769192
SUP66148,Nova Traders,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,315.89,Guwahati,26.139133,91.758902
SUP89905,Global Tech,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,8975.77,Mysuru,12.315092,76.688137
SUP39831,Apex Solutions,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,23510.88,Bhopal,23.232416,77.428832
SUP24208,Sigma Components,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,2564.09,Visakhapatnam,17.697768,83.26001
SUP82845,Swift Distributors,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,28539.99,Surat,21.135836,72.85628
SUP65255,Star Mart,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,12416.72,Thiruvananthapuram,8.530927,76.914067
SUP93227,Smart Parts,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,10002.63,Bengaluru,12.969043,77.577978
SUP13804,Core Systems,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,3948.61,Kochi,9.939131,76.3062
SUP94012,Rapid Traders,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,171.2,Hyderabad,17.39193,78.499872
SUP78327,Swift Depot,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,22607.89,Agra,27.178575,77.963217
SUP40021,Digital Tech,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,174.58,Chennai,13.055986,80.2699
SUP30585,Apex Distributors,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,14241.71,Rajkot,22.284924,70.770376
SUP56566,Prime Depot,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,34385.98,Bengaluru,12.972013,77.576881
SUP42406,Star Tech,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,2732.19,Agra,27.152511,78.004499
SUP94259,Inno Distributors,"Laptop Screen 15.6"" FHD",15.6-inch Full HD IPS Replacement Laptop LCD Display Panel,3882.34,Chennai,13.046028,80.313475
SUP88104,Inno Parts,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,134.43,Hyderabad,17.42177,78.507462
SUP39831,Apex Solutions,CPU Cooler 120mm,120mm Tower CPU Air Cooler with PWM Fan and Heat Pipes,2329.39,Bhopal,23.220521,77.440188
SUP16175,Global Distributors,SSD 256GB SATA,256GB 2.5-inch SATA III Solid State Drive,2723.99,Hyderabad,17.415796,78.513476
SUP11934,Micro Zone,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1035.38,Jaipur,26.873797,75.801691
SUP82140,Rapid Systems,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,3589.28,Gurugram,28.492932,77.034335
SUP44718,Indo Enterprises,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,25012.1,Chennai,13.097341,80.266536
SUP10942,Micro Works,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,10562.81,Ahmedabad,23.025371,72.524838
SUP99192,Cyber Hub,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,2573.69,Hyderabad,17.398896,78.444845
SUP40595,Star Tech,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,2303.18,Rajkot,22.297401,70.781466
SUP69473,Star Suppliers,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,535.65,Gurugram,28.464043,76.989942
SUP84341,Rapid Enterprises,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,4412.93,Chennai,13.101864,80.300201
SUP81066,Digital Works,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,4847.09,Surat,21.136535,72.791531
SUP94259,Inno Distributors,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,11373.52,Chennai,13.047252,80.308413
SUP41358,Star Electronics,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,25429.03,Agra,27.179519,78.004826
SUP44179,Prime Depot,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1522.92,Lucknow,26.807371,80.961156
SUP68028,Elite Mart,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2726.34,Mysuru,12.3326,76.672219
SUP55745,Micro Zone,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,8706.82,Kanpur,26.462505,80.289428
